prefix,paramfile,duplication rate,loss rate,p,qratio,r,outgroup,q1,sco,lsd,lsdonly,replicate, lsdtrue, lsdonlytrue, max age, min age
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,151,TRUE, True,0.10039507,0.10039507
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,152,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,153,TRUE, False,0.39311079,0.15779961
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,154,TRUE, True,0.09984147,0.09984147
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,155,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,156,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,157,TRUE, True,0.38368936,0.38368936
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.82,FALSE,TRUE,FALSE,158,TRUE, False,0.43018807,0.14455697
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,159,TRUE, False,0.45382642,0.15843759
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,160,TRUE, True,0.47717055,0.47717055
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.5,FALSE,TRUE,FALSE,161,TRUE, False,0.4906254,0.4906254
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,162,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,163,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,164,TRUE, False,0.27419947,0.27419947
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,165,TRUE, True,0.33375073,0.33375073
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,166,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,167,TRUE, False,0.18392782,0.12117301
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.4,FALSE,TRUE,FALSE,168,TRUE, False,0.11842044,0.05580875
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,169,TRUE, True,0.45596543,0.45596543
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,170,TRUE, True,0.18294585,0.18294585
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,171,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,172,TRUE, True,0.06259412,0.06259412
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,173,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,174,TRUE, False,0.42531257,0.05171744
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,TRUE,FALSE,TRUE,175,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,176,TRUE, False,0.42644928,0.42644928
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,177,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,178,TRUE, False,0.28086336,0.05637019
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,179,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,180,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,181,TRUE, True,0.39914193,0.39914193
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,182,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,183,TRUE, True,0.07883589,0.07883589
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,184,TRUE, False,0.20220415,0.20220415
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,185,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,186,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,187,TRUE, True,0.39565886,0.39565886
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,188,TRUE, True,0.47264256,0.47264256
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,189,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,190,TRUE, False,0.15905956,0.15905956
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,191,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,192,TRUE, True,0.19896971,0.17777757
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,FALSE,193,TRUE, False,0.25736933,0.25736933
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,194,TRUE, False,0.29733498,0.29733498
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,195,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,196,TRUE, False,0.15975276,0.15975276
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,197,TRUE, True,0.35911632,0.35911632
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,198,TRUE, False,0.33265264,0.33265264
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,199,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,200,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,201,TRUE, False,0.17822945,0.04664556
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,202,TRUE, False,0.48180267,0.3017193
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,203,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,204,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,FALSE,205,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,206,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,207,TRUE, True,0.18682956,0.18682956
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,208,TRUE, False,0.07281602,0.07281602
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,209,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.25,FALSE,FALSE,FALSE,210,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,211,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,212,TRUE, False,0.29428671,0.29428671
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,213,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,214,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,215,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,216,TRUE, True,0.44210569,0.3128626
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,217,TRUE, False,0.50038872,0.48808867
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,218,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,219,TRUE, True,0.48184942,0.0660556
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,220,TRUE, False,0.15111923,0.15111923
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.5,FALSE,FALSE,FALSE,221,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,222,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,223,TRUE, True,0.08175094,0.08175094
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,224,TRUE, False,0.33963929,0.33963929
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,225,TRUE, False,0.31724241,0.31724241
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,226,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,227,TRUE, False,0.4100436,0.4100436
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,FALSE,228,TRUE, False,0.50001695,0.17251709
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,229,TRUE, False,0.19041482,0.1810527
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,230,TRUE, False,0.21930515,0.11196138
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,231,TRUE, True,0.18689035,0.18689035
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,232,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,233,TRUE, False,0.30861852,0.06937855
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,234,TRUE, False,0.0138104,0.0138104
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,235,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,236,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,237,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,238,TRUE, False,0.23809168,0.23809168
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,239,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,240,TRUE, False,0.12857749,0.12857749
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,241,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,242,TRUE, True,0.01670063,0.01670063
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,243,TRUE, False,0.35133767,0.35133767
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,244,TRUE, False,0.41189484,0.19097703
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.5,FALSE,FALSE,FALSE,245,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,246,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,247,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,248,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,249,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,250,TRUE, True,0.36349484,0.36349484
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,251,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,252,TRUE, True,0.23566771,0.08885504
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,253,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,254,TRUE, False,0.34357766,0.34357766
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,255,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,256,TRUE, True,0.46526998,0.14492655
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,257,TRUE, True,0.39227497,0.14109039
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,258,TRUE, False,0.00280151,0.00280151
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,259,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,260,TRUE, True,0.49377241,0.49377241
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,261,TRUE, False,0.46389844,0.39983976
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,262,TRUE, False,0.25095255,0.02555947
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,263,TRUE, True,0.41562167,0.20558477
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,264,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,265,TRUE, False,0.46709114,0.0919934
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,266,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,267,TRUE, False,0.38094223,0.38094223
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,268,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,269,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,270,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,271,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,272,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,FALSE,TRUE,273,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,274,TRUE, False,0.33391551,0.09698763
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.444444,FALSE,TRUE,FALSE,275,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,276,TRUE, False,0.49610867,0.2439529
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,277,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,278,TRUE, True,0.02295366,0.02295366
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,279,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,280,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,281,TRUE, True,0.36890746,0.36890746
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,TRUE,FALSE,TRUE,282,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,TRUE,FALSE,TRUE,283,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,284,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,285,TRUE, False,0.3934132,0.15805399
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,TRUE,286,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,287,TRUE, False,0.2342117,0.2342117
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,288,TRUE, False,0.42128235,0.04495743
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,289,TRUE, True,0.49365111,0.49365111
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,FALSE,290,TRUE, False,0.03956114,0.03956114
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,291,TRUE, False,0.38439074,0.03049964
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,292,TRUE, False,0.42926814,0.29933861
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,293,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.75,FALSE,TRUE,FALSE,294,TRUE, False,0.35167296,0.15914822
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,FALSE,295,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,296,TRUE, False,0.11748435,0.11748435
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,TRUE,FALSE,297,TRUE, False,0.0729635,0.0729635
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,298,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.25,FALSE,TRUE,FALSE,299,TRUE, False,0.46173656,0.13893599
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.5,FALSE,FALSE,FALSE,300,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0,FALSE,FALSE,TRUE,301,FALSE, True, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,TRUE,302,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,303,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,0.666667,FALSE,TRUE,FALSE,304,FALSE, False, NA, NA
fixqr_lsdage_mp,config_files/config_fixqr_lsdage_mp.txt,1.00E-06,0,250000,20,750000,None,1,FALSE,TRUE,FALSE,305,TRUE, False,0.20019264,0.20019264
